,Text,Topic,Rating,Likes,Food,Broad Filter,Media,Age,Gender,food,supermarkets,related,drinks,slang,diet,meals,Dmeals,words_no,Polarity,restaurants,brands,Media_0,Media_1,Media_2,BMI,topic_no
240,Ik eet aleen maar rundvlees en vis ,3: Eet smakelijk,2.0,0.0,"['vis', 'rundvles', 'eet']","['eet', 'alen', 'rundvles', 'vis']",0.0,12.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,3
241,Niet waar ik hou van groente maar bepaalde soorten niet ,"8: Food, ijs, diverse",1.0,0.0,['groent'],"['war', 'hou', 'groent', 'bepaald', 'soort']",0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05,0.0,0.0,1.0,0.0,0.0,19.0,8
242,Wat dan?? Kijk als iemand geen kippen vlees eet dan is hij toch vegetarier,2: Wat eet ik: Foods,2.0,0.0,"['vles', 'eet']","['kijk', 'kipp', 'vles', 'eet', 'vegetarier']",0.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,2
243,Nope ik was aan het eten,1: Eten,,0.0,['eten'],"['nop', 'eten']",0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,1
244,Its ok brads,3: Eet smakelijk,2.0,0.0,['brad'],"['its', 'ok', 'brad']",0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,3
245,Dan lust je kip gwn niet je bent geen vega ????,2: Wat eet ik: Foods,2.0,0.0,['kip'],"['lust', 'kip', 'gwn', 'bent', 'vega']",0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,2
246,Nee dan lust je kip niet niks anders ,2: Wat eet ik: Foods,2.0,0.0,['kip'],"['nee', 'lust', 'kip', 'nik', 'ander']",0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,2
247,De meeste mensen rugpijn NVB budgetrecht huurdersverenigingen GB FC Frankenstein chauffeurs freelancer feedback vrij getuigen geheugen denkt draagbaar draagtas sushi Shell stofzuigen geen drugstrafiek,Other,2.0,0.0,['sushi'],"['meest', 'mens', 'rugpijn', 'nvb', 'budgetrecht', 'huurdersveren', 'gb', 'fc', 'frankenstein', 'chauffeur', 'freelancer', 'feedback', 'vrij', 'getuig', 'geheug', 'denkt', 'draagbar', 'draagtas', 'sushi', 'shell', 'stofzuig', 'drugstrafiek']",0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.24166666666666667,0.0,0.0,1.0,0.0,0.0,23.0,12
248,Kip,2: Wat eet ik: Foods,2.0,0.0,['kip'],['kip'],0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,2
249,Camiel en eten??,5: Drink / Mjamm,,0.0,['eten'],"['camiel', 'eten']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,5
250,Lidle lidle,4: Honger,,0.0,"['lidl', 'lidl']","['lidl', 'lidl']",1.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,4
251,Vind je de patatjes wel lekker,2: Wat eet ik: Foods,4.0,0.0,['patatjes'],"['vind', 'patatjes', 'wel', 'lekker']",2.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,1.0,17.0,2
252,Ben klaar met eten ??,1: Eten,,0.0,['eten'],"['klar', 'eten']",2.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3666666666666667,0.0,0.0,0.0,0.0,1.0,15.0,1
253,Ik heb rode kool met vis en zuuren doop ??gegeten,7: Dutch meals,1.0,0.0,['vis'],"['rod', 'kol', 'vis', 'zur', 'dop', 'geget']",0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.05,0.0,0.0,1.0,0.0,0.0,15.0,7
254,Ik ben klaar met eten ,1: Eten,,2.0,['eten'],"['klar', 'eten']",1.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3666666666666667,0.0,0.0,0.0,1.0,0.0,15.0,1
255,Ben net klaar met eten nu het toetje ??  jam ,2: Wat eet ik: Foods,4.0,2.0,"['jam', 'eten', 'toetj']","['net', 'klar', 'eten', 'toetj', 'jam']",2.0,11.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3666666666666667,0.0,0.0,0.0,0.0,1.0,16.0,2
256,Jam jam,2: Wat eet ik: Foods,4.0,0.0,"['jam', 'jam']","['jam', 'jam']",2.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,2
257,Lekkerre krentenbol,6: Eating plans / Tafel,4.0,0.0,['krentenbol'],"['lekkerr', 'krentenbol']",0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,6
258,Eetsmakkelijk smak smak smak??,Other,,0.0,['eetsmak'],"['eetsmak', 'smak', 'smak', 'smak']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,12
259, kom we gaan pizza eten super lekkere pizza,3: Eet smakelijk,3.0,0.0,"['pizza', 'pizza', 'eten']","['kom', 'we', 'gan', 'pizza', 'eten', 'super', 'lekker', 'pizza']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,15.0,3
260,Bier?????????? lol????????,4: Honger,,0.0,['bier'],"['bier', 'lol']",0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,4
261,Snijbonen met aardapols en hamburger zonder broodjes,Other,2.0,0.0,"['broodjes', 'hamburger', 'snijbon']","['snijbon', 'aardapol', 'hamburger', 'broodjes']",0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,12
262, Ok eet smaakkelijk,3: Eet smakelijk,,0.0,['eet'],"['ok', 'eet', 'smaakkelijk']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,3
263,Eet smaakkelijk ????????????,3: Eet smakelijk,,0.0,['eet'],"['eet', 'smaakkelijk']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,3
264,Ik nog niet ga bijna eten,1: Eten,,1.0,['eten'],"['ga', 'bijna', 'eten']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,1
265,Ik moet ook nog eten ,1: Eten,,0.0,['eten'],['eten'],0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,1
266,Ik ga eten dag??????????,2: Wat eet ik: Foods,,0.0,['eten'],"['ga', 'eten', 'dag']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,2
267,Ik hou van pizza,5: Drink / Mjamm,3.0,0.0,['pizza'],"['hou', 'pizza']",2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,5
268,Il wil eten,1: Eten,,0.0,['eten'],"['il', 'eten']",2.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,1
269,Eten ,1: Eten,,0.0,['eten'],['eten'],0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,1
270,Ik wil eten,1: Eten,,0.0,['eten'],['eten'],0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,1
271,Nog meer eten??????????,1: Eten,,0.0,['eten'],['eten'],0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,1
272,Lucy is cupcake,2: Wat eet ik: Foods,4.0,0.0,['cupcak'],"['lucy', 'cupcak']",2.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,2
273,Eetsmaakkelijk,Other,,0.0,['eetsmak'],['eetsmak'],0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,12
274,Mmmm???? wat ga jij eten ,2: Wat eet ik: Foods,,0.0,['eten'],"['mmm', 'ga', 'jij', 'eten']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,2
275,Ik ga tosti eten,2: Wat eet ik: Foods,4.0,0.0,"['tosti', 'eten']","['ga', 'tosti', 'eten']",0.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,2
276,Ik ga eten dag,2: Wat eet ik: Foods,,0.0,['eten'],"['ga', 'eten', 'dag']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,2
277,Wat ga je eten ,1: Eten,,0.0,['eten'],"['ga', 'eten']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,1
278,Ik ga eten dag.  en like dit,2: Wat eet ik: Foods,,5.0,['eten'],"['ga', 'eten', 'dag', 'lik']",2.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,2
279,Ik ga eten moest net ff naar de winkel,1: Eten,,0.0,['eten'],"['ga', 'eten', 'moest', 'net', 'ff', 'winkel']",0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6499999999999999,0.0,0.0,1.0,0.0,0.0,25.0,1
280,#nomnomnom,1: Eten,,0.0,['nomnomnom'],['nomnomnom'],0.0,11.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,1
281,Zegt de man je vandaag was de vis aandebeurd,7: Dutch meals,1.0,0.0,['vis'],"['zegt', 'man', 'vandag', 'vis', 'aandebeurd']",0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,7
282, Met Jim Boter,5: Drink / Mjamm,5.0,0.0,['boter'],"['jim', 'boter']",0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,5
283,Boter,5: Drink / Mjamm,5.0,0.0,['boter'],['boter'],0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,5
284,Hoi lekker aan het eten,2: Wat eet ik: Foods,,0.0,['eten'],"['hoi', 'lekker', 'eten']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,1.0,0.0,0.0,16.0,2
285,Speculoos op brood,Other,3.0,0.0,"['brod', 'speculos']","['speculos', 'brod']",0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,12
286,Ik ben klaar met eten,1: Eten,,0.0,['eten'],"['klar', 'eten']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3666666666666667,0.0,0.0,1.0,0.0,0.0,19.0,1
287,Je livelings eten toch louis,2: Wat eet ik: Foods,,0.0,['eten'],"['livel', 'eten', 'louis']",0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,2
288,Mmmmmm jammie,2: Wat eet ik: Foods,,0.0,['jammie'],"['mmm', 'jammie']",0.0,11.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,2
289,Lekker eten,2: Wat eet ik: Foods,,2.0,['eten'],"['lekker', 'eten']",2.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,1.0,18.0,2
290,Eetsmakelijk??????,Other,,0.0,['eetsmak'],['eetsmak'],0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,12
291,Mmmmmmm pizza,3: Eet smakelijk,3.0,0.0,['pizza'],"['mmm', 'pizza']",0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,3
292,Wat wil je eten,1: Eten,,0.0,['eten'],['eten'],0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,1
293,Hier eten,1: Eten,,0.0,['eten'],['eten'],2.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,1
294,Hier nog meer eten,1: Eten,,0.0,['eten'],['eten'],2.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,1
295,Ik ben een cup cake,4: Honger,4.0,0.0,['cak'],"['cup', 'cak']",0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,4
296,Hallo hallo ik zit de vlag meer daarom word ik zo blij daarom ik 300 aardbeien Ik heb zo'n aardbei voel ik me blij mee aan moet doen poesjes poesjes hebben geen geld hebben geen,Other,1.0,0.0,"['aardbei', 'aardbei']","['hallo', 'hallo', 'zit', 'vlag', 'daarom', 'word', 'blij', 'daarom', '300', 'aardbei', 'aardbei', 'voel', 'blij', 'mee', 'poesjes', 'poesjes', 'geld']",0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.55,0.0,0.0,1.0,0.0,0.0,18.0,12
297,Bakker er  geen chocolade van,4: Honger,5.0,0.0,['chocolad'],"['bakker', 'chocolad']",1.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,4
298,Like als je snoep lekker vind ,2: Wat eet ik: Foods,4.0,6.0,['snoep'],"['lik', 'snoep', 'lekker', 'vind']",0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,1.0,0.0,0.0,18.0,2
299,Heb ik gisteren gegeten en vandaag slavink kleine aardappels gebakken dat is logisch en bloemkool gegeten,Other,3.0,0.0,"['gebak', 'aardappel', 'slavink', 'bloemkol']","['gister', 'geget', 'vandag', 'slavink', 'klein', 'aardappel', 'gebak', 'logisch', 'bloemkol', 'geget']",2.0,10.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.04999999999999999,0.0,0.0,0.0,0.0,1.0,18.0,12
300,Omnomnom,1: Eten,,0.0,['omnomnom'],['omnomnom'],0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,1
301,Bij deze foto krijg ik honger.     Jullie ook,5: Drink / Mjamm,,0.0,['honger'],"['foto', 'krijg', 'honger', 'jullie']",2.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,5
302,Bier ??????,4: Honger,,0.0,['bier'],['bier'],0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,4
303,Jummie,2: Wat eet ik: Foods,,0.0,['jummie'],['jummie'],0.0,10.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,2
304,Like als je van pizza houdt,2: Wat eet ik: Foods,3.0,5.0,['pizza'],"['lik', 'pizza', 'houdt']",2.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,2
305,Wie vind snoep nou niet lekker ,2: Wat eet ik: Foods,4.0,1.0,['snoep'],"['vind', 'snoep', 'nou', 'lekker']",0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.3,0.0,0.0,1.0,0.0,0.0,18.0,2
306,??taart !!,2: Wat eet ik: Foods,4.0,0.0,['taart'],['taart'],0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,2
307,Ik moet nog eten ,1: Eten,,0.0,['eten'],['eten'],0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,1
308,Dat gaan wij eten ,1: Eten,,0.0,['eten'],"['gan', 'wij', 'eten']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,1
309,Nee ik moet nog de honden uitlaten en eten ,Other,,0.0,['eten'],"['nee', 'hond', 'uitlat', 'eten']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,12
310,Lekker taart !!!!!,2: Wat eet ik: Foods,4.0,2.0,['taart'],"['lekker', 'taart']",2.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,18.0,2
311,Like allemaal als je cake lekker vind ,Other,4.0,3.0,['cak'],"['lik', 'allemal', 'cak', 'lekker', 'vind']",0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6,0.0,0.0,1.0,0.0,0.0,18.0,12
312,Lekker aan het eten,2: Wat eet ik: Foods,,0.0,['eten'],"['lekker', 'eten']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,1.0,0.0,0.0,16.0,2
313,Fietsen tafel is net een wafel met chocolade saus,9: Diverse / long,4.0,0.0,"['saus', 'wafel', 'chocolad', 'tafel']","['fiets', 'tafel', 'net', 'wafel', 'chocolad', 'saus']",0.0,10.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.55,0.0,0.0,1.0,0.0,0.0,19.0,9
314,Een fiets een tafel is met een wafel chocoladesaus,9: Diverse / long,4.0,0.0,"['wafel', 'chocoladesaus', 'tafel']","['fiet', 'tafel', 'wafel', 'chocoladesaus']",0.0,10.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,9
315,ijs eten,1: Eten,4.0,0.0,"['ijs', 'eten']","['ijs', 'eten']",2.0,11.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,1
316,Like als je taart lekker vind,2: Wat eet ik: Foods,4.0,2.0,['taart'],"['lik', 'taart', 'lekker', 'vind']",2.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6,0.0,0.0,0.0,0.0,1.0,15.0,2
317,Ik moet zo eten ,1: Eten,,0.0,['eten'],['eten'],0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,1
318,Neeee jim boter,5: Drink / Mjamm,5.0,0.0,['boter'],"['nee', 'jim', 'boter']",0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,5
319,Bedankt louis  Ik  ook een like bij de taart,2: Wat eet ik: Foods,4.0,0.0,['taart'],"['bedankt', 'louis', 'lik', 'taart']",0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,2
320,Ik ben dit aan het eten,1: Eten,,1.0,['eten'],['eten'],2.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,1
321, Ik ga het straks eten,1: Eten,,1.0,['eten'],"['ga', 'strak', 'eten']",2.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,1
322,Eetsmakelijk?,Other,,0.0,['eetsmak'],['eetsmak'],0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,12
323,Eetsmakelijk??,Other,,0.0,['eetsmak'],['eetsmak'],0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,12
324,Appel,3: Eet smakelijk,2.0,0.0,['appel'],['appel'],2.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,3
325,Cake ik naar jou???,Other,4.0,1.0,['cak'],"['cak', 'jou']",2.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.6499999999999999,0.0,0.0,0.0,0.0,1.0,16.0,12
326,Ik quiche jou uit!!!,Other,4.0,2.0,['quich'],"['quich', 'jou']",2.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,12
327,"Ik heb taziki op mijn brood, heerlijk!!!",2: Wat eet ik: Foods,1.0,3.0,['brod'],"['taziki', 'brod', 'heerlijk']",0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,15.0,2
328,"Hoi, wie is er al klaar met eten???",1: Eten,,1.0,['eten'],"['hoi', 'klar', 'eten']",0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3666666666666667,0.0,0.0,1.0,0.0,0.0,15.0,1
329,Ik ben aan het eten. ??,1: Eten,,0.0,['eten'],['eten'],0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,1
330,Lekker appel! ??,2: Wat eet ik: Foods,2.0,0.0,['appel'],"['lekker', 'appel']",0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,1.0,0.0,0.0,15.0,2
331,"Jette, dat noem je appel? ??",3: Eet smakelijk,2.0,0.0,['appel'],"['jet', 'noem', 'appel']",0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,3
332,Cake ik naar jou? ?? ??,Other,4.0,3.0,['cak'],"['cak', 'jou']",2.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.6499999999999999,0.0,0.0,0.0,0.0,1.0,15.0,12
333,Ik zit op mijn tablet Subway Surfers te doen en jij?,Other,,0.0,['subway'],"['zit', 'tablet', 'subway', 'surfer', 'jij']",0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,15.0,12
334,"Even voor Janne, ik zit nu te eten en ben al helemaal klaar voor je party, ik ben er helemaal klaar voor! ?? Waar is dat feestje?? Hier is dat feestje!!! ????????",Other,,2.0,['eten'],"['even', 'jann', 'zit', 'eten', 'helemal', 'klar', 'party', 'helemal', 'klar', 'war', 'feestj', 'feestj']",0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4052083333333334,0.0,0.0,1.0,0.0,0.0,15.0,12
335,Melk,4: Honger,4.0,0.0,['melk'],['melk'],1.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,4
336,Ik zit dit te eten of nee toch nie,1: Eten,,0.0,['eten'],"['zit', 'eten', 'nee', 'nie']",2.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,1
337,Like voor een pizza 1like =1pizza,3: Eet smakelijk,3.0,1.0,['pizza'],"['lik', 'pizza', '1lik', '1pizza']",0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,3
338,Wat is lekker kebab of shoarma,3: Eet smakelijk,2.0,0.0,['kebab'],"['lekker', 'kebab', 'shoarma']",0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6,0.0,0.0,1.0,0.0,0.0,20.0,3
339,Ghandi is mijn oom geef hem een wc alsjeblieft mijn koelkast heer yoki,6: Eating plans / Tafel,,0.0,['koelkast'],"['ghandi', 'oom', 'gef', 'wc', 'alsjeblieft', 'koelkast', 'her', 'yoki']",0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,6
